Par,Vassom,År,Akvakultur,Jordbruk,Avløp,Industri,Bebygd,Bakgrunn
n,114,2001,20.151937500000003,16.833548648208417,8.07593068918289,0.0,0.0,29.975904509048828
n,114,2002,226.711868215834,16.839153863469733,9.964153965601911,0.0,0.0,31.077793281217645
n,114,2003,344.8159275690866,16.836351255839073,8.187445166253623,0.0,0.0,31.876060797472817
n,114,2004,111.784863425,16.844759078731048,7.797928794047147,0.0,0.0,38.24761246606276
n,114,2005,372.357646875,16.84195647110039,7.022765100471347,0.0,0.0,43.028006833506055
n,114,2006,0.0,16.830737987107558,1.8987300000000005,0.0,0.0,33.66665730644988
n,114,2007,0.0,16.80830907259209,1.89923,0.0,0.0,47.13004074364726
n,114,2008,154.94785575638258,16.811111680222748,1.8987300000000005,0.0,0.0,41.20500478729576
n,114,2009,546.059406519826,16.80830907259209,1.9918100000000003,0.0,0.0,36.17510358795078
n,114,2010,500.0873793295653,16.80549841149123,1.7312000000000003,0.0,0.0,33.61245688086051
n,114,2011,522.1256385643478,17.127991572301756,1.7312000000000003,0.0,0.0,40.06786990187884
n,114,2012,125.92368315937392,16.8279353794769,1.65674,0.0,0.0,38.67849568134957
n,114,2013,427.9780204943651,17.088730905061933,1.82428,0.0,0.0,28.657909652474093
n,114,2014,259.1560696189217,14.844575058693477,1.82428,0.0,0.0,20.30588040854864
n,114,2015,437.9048520265391,16.45078331639834,1.638,0.0,0.0,26.96593585982617
n,114,2016,154.13112827892178,16.458393845740215,1.72375,0.0,0.0,27.615832841651635
n,114,2017,339.041592279722,16.453996651009355,1.90312,0.0,0.0,31.63383332806096
n,114,2018,253.9256704111652,16.84081287833156,9.197064912061613,0.0,0.0,27.184948581632764
n,114,2019,485.7477116850434,16.83575529904405,9.197130285528432,0.0,0.0,27.6014224533691
n,114,2020,355.9302938952,16.837301565323035,9.197130285528432,0.0,0.0,37.13696171629859
n,114,2021,389.9735853152,16.841811508636734,9.197130285528432,0.0,0.0,27.3082566310232
n,114,2022,396.6250528974956,16.841811508636734,9.197130285528432,0.0,0.0,38.92380687870275
n,115,1990,62.747,5.424,8.936,0.0,0.0,65.373
n,115,1991,58.027,5.424,8.936,0.0,0.0,44.41
n,115,1992,53.306,5.424,8.936,0.0,0.0,43.365
n,115,1993,69.974,5.424,3.281,0.0,0.0,39.673
n,115,1994,102.518,5.424,3.398,0.0,0.0,37.47
n,115,1995,120.833,5.424,8.536,0.0,0.0,44.454
n,115,1996,131.602,5.377297052208405,7.471871766144631,0.0,0.0,6.642165770647447
n,115,1997,150.014,5.377297052208405,13.512984861214779,0.0,0.0,6.766864921040465
n,115,1998,207.827,5.377297052208405,12.983097900897736,0.0,0.0,6.839467633345878
n,115,1999,171.901,5.377297052208405,12.295608184418914,0.0,0.0,6.267134598478199
n,115,2000,268.9245,5.377297052208405,12.250406133860688,0.0,0.0,6.498502011543831
n,115,2001,2.1215625,18.032880217230783,10.082837489493876,0.0,0.0,5.788740898186771
n,115,2002,39.461681430464566,18.038884784509584,8.657847744001455,0.0,0.0,6.685930975238417
n,115,2003,242.8219974229644,18.035882500870184,9.870641541208991,0.0,0.0,6.699982450351564
n,115,2004,303.920658133,18.04488935178838,9.813884750963563,0.0,0.0,7.844440895817581
n,115,2005,86.5708875,18.041887068148977,7.7028691514145065,0.0,0.0,8.18853570782446
n,115,2006,508.4585468564836,18.029869306339545,7.6697646677564215,0.0,0.0,7.824442972889668
n,115,2007,603.4930933493957,18.005842409972512,9.089860167288501,0.0,0.0,7.777776744746347
n,115,2008,775.038008927513,18.008844693611913,9.089860167288501,0.0,0.0,8.526749210929992
n,115,2009,725.4826256296697,18.005842409972512,9.032459313735814,0.0,0.0,8.492613647959725
n,115,2010,581.869527574539,18.002831499081278,9.022216874791855,0.0,0.0,8.760542456716367
n,115,2011,891.0463947171131,18.3483011716563,9.032416874791855,0.0,0.0,9.158819536094764
n,115,2012,596.5633232013913,18.026867022700145,9.032416874791855,0.0,0.0,8.682632679242722
n,115,2013,1205.3319316709217,18.3062433189492,9.03230502667465,0.0,0.0,7.3742588772320925
n,115,2014,706.9962413621565,15.902199203707486,8.18580717072217,0.0,0.0,6.480902596273536
n,115,2015,1514.9133002163826,17.622844191904992,8.18580717072217,0.0,0.0,7.477033146357671
n,115,2016,844.6588265191308,17.630996944891294,7.99965717072217,0.0,0.0,7.724736675288421
n,115,2017,1726.164818008384,17.626286465388098,8.867841394547067,0.0,0.0,7.33860479495046
n,115,2018,928.8664653890784,18.040661998388074,8.745522262275095,0.0,0.0,7.159013604803701
n,115,2019,877.3295732265043,18.03524408423422,8.745441394547067,0.0,0.0,6.230907071060092
n,115,2020,1324.5225730909915,18.03690051658699,9.105903769395766,0.0,0.0,7.019194916866516
n,115,2021,1498.2661571221215,18.041731777615908,9.105903769395766,0.0,0.0,5.788614983910401
n,115,2022,1150.3661494526957,18.041731777615908,9.105903769395766,0.0,0.0,7.325373270572675
n,116,1990,0.0,2.896,4.022,0.0,0.0,141.047
n,116,1991,0.0,2.896,4.022,0.0,0.0,103.639
n,116,1992,0.0,2.896,4.022,0.0,0.0,121.326
n,116,1993,0.0,2.896,2.142,0.0,0.0,112.733
n,116,1994,0.0,2.896,5.746,0.0,0.0,118.588
n,116,1995,0.0,2.896,2.489,0.0,0.0,127.563
n,116,1996,0.0,2.792152865034084,6.6064826694342,0.0,0.0,73.62963872326053
n,116,1997,0.0,2.792152865034084,6.5098284635500825,1.14,0.0,113.4085623561288
n,116,1998,0.0,2.792152865034084,5.708299184205533,1.3,0.0,100.9003333681862
n,116,1999,0.0,2.792152865034084,4.811876041063172,1.8,0.0,83.31758929757444
n,116,2000,0.0,2.792152865034084,4.692962642173352,1.51,0.0,84.68559136179016
n,116,2001,28.27490625,7.590365298488258,4.154201485330346,9.2,0.0,73.24236844068876
n,116,2002,12.88014251688528,7.580676109943013,5.460709996865907,8.06,0.0,74.42685531461245
n,116,2003,136.60796128901455,7.580563904838041,4.1341509375094665,12.03,0.0,75.92039398849062
n,116,2004,154.593779669,7.583917380892952,3.9609996338501725,20.86,0.0,82.37562224004279
n,116,2005,145.47219375,7.579926354836559,3.4004889398360145,24.590000000000003,0.0,96.45594382290162
n,116,2006,201.4416920313305,7.582922575936751,1.102249476638562,0.982,0.0,74.26263676984348
n,116,2007,174.83447313313226,7.5630579547961805,1.096925727033823,0.865,0.0,90.80521445591438
n,116,2008,83.10369750292173,7.563601140006865,1.1157310606446738,0.768,0.0,82.66820585059665
n,116,2009,0.0,7.555300312893344,1.1140603043184498,1.75,0.0,75.425901595603
n,116,2010,60.14056398646956,7.5577711890970285,1.1140603043184498,1.5,0.0,60.94409278695537
n,116,2011,102.49583710782608,7.674177185355001,1.1140603043184498,0.0,0.0,91.56065748384871
n,116,2012,316.6796924095652,7.585396251466056,1.1159167002364763,0.0,0.0,95.4473818925486
n,116,2013,129.03521365137388,7.672167992126589,1.1252388015026882,0.0,0.0,72.8859206640822
n,116,2014,262.868043161913,6.668309822278834,1.0491519355942702,0.0,0.0,56.317924740387554
n,116,2015,393.0672069292175,7.28600330198884,1.4415419355942705,0.0,0.0,85.01838224441556
n,116,2016,206.52664698382628,7.292582414489897,2.2485760235769705,0.0,0.0,72.71762441775188
n,116,2017,355.690921326366,7.27130072785519,1.218887055438445,0.0,0.0,92.0140877029748
n,116,2018,333.1757086348869,7.591020597093487,3.72094511318058,0.0,0.0,72.39365922499776
n,116,2019,252.41117524320003,7.592676659087446,3.7210219006673766,0.0,0.0,78.39485846561969
n,116,2020,469.0677240456,7.588603276269981,3.5806530772227423,0.0,0.0,103.51884250122032
n,116,2021,310.2291943448,7.613512485372971,3.6178830772227424,0.0,0.0,77.32496223478527
n,116,2022,356.85963030713043,7.607041445844543,3.695823480192904,0.0,0.0,101.88700580889264
n,117,1990,165.532,4.617,17.205,0.0,0.0,180.959
n,117,1991,167.358,4.617,17.205,0.0,0.0,123.964
n,117,1992,169.183,4.617,17.205,0.0,0.0,146.841
n,117,1993,245.979,4.617,20.938,0.0,0.0,133.411
n,117,1994,322.685,4.617,21.458,0.0,0.0,145.983
n,117,1995,413.996,4.617,21.193,0.0,0.0,161.401
n,117,1996,527.184,4.342348099776392,15.87407238997572,0.0,0.0,58.63639197356887
n,117,1997,610.504,4.342348099776392,15.992303921928219,0.0,0.0,75.56767611175975
n,117,1998,567.837,4.342348099776392,15.40564045267011,0.0,0.0,71.743078549527
n,117,1999,677.603,4.342348099776392,15.661712477971847,0.0,0.0,60.56731994592183
n,117,2000,341.05695000000003,4.342348099776392,16.25414456994827,0.0,0.0,59.94005192828459
n,117,2001,418.961125,7.210537537430433,2.4367988111011623,0.0,0.0,49.21139219701787
n,117,2002,424.7508921323326,7.162288251981737,14.242802132799461,0.0,0.0,57.1520465920668
n,117,2003,736.34345462578,7.165861948716432,20.886989764696043,0.0,0.0,53.64615251163684
n,117,2004,757.895188862,7.167648797083779,21.490541627853403,0.0,0.0,58.04706918162751
n,117,2005,849.277753125,7.155140858512347,16.891877730950696,0.0,0.0,66.86992108453144
n,117,2006,1180.3801539797416,7.183730432389908,17.038756855794265,0.0,0.0,56.31109644245117
n,117,2007,1076.9202297601887,7.1336942985738645,17.0314273931192,0.0,0.0,58.544825998655256
n,117,2008,1334.800098649391,7.131907450206516,20.932197087480873,0.0,0.0,51.69630417795282
n,117,2009,1262.405287951652,7.101531027961608,20.932197087480873,10.505,0.0,51.926234866598776
n,117,2010,1181.053499944452,7.115825814900388,10.699358811201655,2.8,0.0,49.154413385822
n,117,2011,1815.4562141724523,7.1336942985738645,11.261031331948036,2.1215,0.0,58.52995227238544
n,117,2012,1496.1811995025737,7.198025219328688,11.574026627440597,4.06,0.0,61.64810565348781
n,117,2013,1486.9114336361042,7.1819435840225605,13.364132504796455,5.6895,0.0,51.50356954858941
n,117,2014,1772.5282144350956,6.254039358201415,18.545223613642467,10.0123,0.0,42.158897773673495
n,117,2015,1415.1442986854263,6.50026093187947,19.333205284846315,8.7,0.0,64.04173658243377
n,117,2016,1471.950373745739,6.516570302761829,19.181989174501545,5.157,0.0,51.701843665576895
n,117,2017,1244.8813171788877,6.434673085925066,18.489781874501542,25.796,0.0,63.9530715936849
n,117,2018,1966.8958600713397,7.20278576877797,18.807714665530096,69.44239999999999,0.0,53.72406972035442
n,117,2019,1234.5716769072346,7.216940410746763,14.174336496692959,61.959,0.0,54.04022086983542
n,117,2020,1624.7090081810436,7.197823760934331,19.304167737328616,53.17,0.0,65.71242196074529
n,117,2021,1292.3648471160348,7.2945982422413875,19.301689411782526,71.78999999999999,0.0,51.016011987388815
n,117,2022,1076.807224843374,7.2677692395493,21.20402648469099,56.0,0.0,77.59844627516128
n,118,1990,169.637,1.385,11.632,0.0,0.0,46.991
n,118,1991,171.508,1.385,11.632,0.0,0.0,30.265
n,118,1992,173.378,1.385,11.632,0.0,0.0,30.393
n,118,1993,252.078,1.385,13.405,0.0,0.0,27.583
n,118,1994,330.686,1.385,14.874,0.0,0.0,25.399
n,118,1995,424.261,1.385,16.687,0.0,0.0,31.51
n,118,1996,540.255,1.379372782188303,17.014,0.0,0.0,5.020135489228763
n,118,1997,625.64,1.379372782188303,18.6,0.0,0.0,5.56544894909734
n,118,1998,632.603,1.379372782188303,16.605932,0.0,0.0,5.989693808598785
n,118,1999,694.403,1.379372782188303,15.309932,0.0,0.0,5.148290843171852
n,118,2000,271.76565,1.379372782188303,14.43646,0.0,0.0,5.231954946441483
n,118,2001,744.7982499999999,2.2904702698963213,15.448916999999998,0.0,0.0,4.484673370013482
n,118,2002,443.1108123168655,2.2751435964977986,15.699849999999998,0.0,0.0,5.059171095171273
n,118,2003,863.0417665132014,2.2762788025877683,16.019849999999998,0.0,0.0,4.889700748605846
n,118,2004,761.394086013,2.276846405632753,15.554469999999998,0.0,0.0,5.145949189519817
n,118,2005,879.0029999999999,2.2728731843178602,15.05385,0.0,0.0,5.322528622257913
n,118,2006,1198.3774327689305,2.2819548330376165,15.054079999999999,0.0,0.0,4.9905026684842495
n,118,2007,1472.313627832896,2.2660605565941094,15.054,0.0,0.0,4.576342252685073
n,118,2008,1117.341082708313,2.2654929535491246,10.11123,86.26119,0.0,4.183567495304442
n,118,2009,1470.5684808167998,2.255843701784384,10.194449999999998,43.981,0.0,4.55838283828841
n,118,2010,1781.0154162438607,2.260384526144261,10.194449999999998,117.0,0.0,4.914230194262038
n,118,2011,1896.1454593430608,2.2660605565941094,10.194449999999998,90.1671,0.0,5.286089029602027
n,118,2012,2587.301551929774,2.2864956573974937,10.194449999999998,35.5818,0.0,5.214426992605168
n,118,2013,1384.0891560179127,2.281387229992631,10.194449999999998,40.36,0.0,4.846888907792931
n,118,2014,3125.96928751687,1.9866329163895589,15.094589999999997,77.38900000000001,0.0,4.533035768972615
n,118,2015,1942.187317887235,2.0648466683309503,13.73613,81.82,0.0,5.005715314654189
n,118,2016,2575.3124491756885,2.0700274373003693,13.853295,100.495,0.0,5.038846878554417
n,118,2017,2064.3235504483823,2.044012297738569,15.999535999999999,127.3787,0.0,5.154108321085067
n,118,2018,3113.679782789635,2.2880078743335197,20.4275,181.26,0.0,5.0507966400278725
n,118,2019,2680.4065910676877,2.292504180807516,21.399812,222.31,0.0,4.658553442967896
n,118,2020,3105.0782999510952,2.2864316629365398,23.216417999999997,291.65,0.0,5.131354100744751
n,118,2021,3115.475505578852,2.3171726543214115,25.819032,111.062,0.0,4.760090709881347
n,118,2022,2977.9350067479995,2.308650261543039,25.034128,85.256,0.0,6.209844803955725
n,119,1990,78.406,21.662,8.886,0.0,0.0,382.602
n,119,1991,79.27,21.662,8.886,0.0,0.0,276.474
n,119,1992,80.134,21.662,8.886,0.0,0.0,335.343
n,119,1993,116.51,21.662,8.341,0.0,0.0,310.366
n,119,1994,152.843,21.662,15.782,0.0,0.0,294.217
n,119,1995,196.092,21.662,14.757,0.0,0.0,327.063
n,119,1996,249.705,21.202676002991343,21.901832830859316,0.0,0.0,217.65295275822103
n,119,1997,289.17,21.202676002991343,22.236914026263296,0.0,0.0,367.0229841871004
n,119,1998,266.171,21.202676002991343,17.280238622278617,0.0,0.0,302.94389045305707
n,119,1999,320.952,21.202676002991343,16.388498622278618,0.0,0.0,240.27236869123024
n,119,2000,106.309125,21.202676002991343,14.301360266501149,0.0,0.0,263.1670674282645
n,119,2001,141.02384375,35.20737805921575,9.89106027054231,0.0,0.0,225.58028059284692
n,119,2002,446.4715531337495,34.97178801824293,11.98959039574291,0.0,0.0,223.3061550958068
n,119,2003,353.3842520807497,34.989237548372174,10.5764199501891,0.0,0.0,247.4866195685535
n,119,2004,307.160730148,34.997962313436794,14.424135184039374,0.0,0.0,284.4443111551168
n,119,2005,360.962953125,34.93688895798445,14.109237034069341,0.0,0.0,301.10884846741675
n,119,2006,627.2294260764907,35.07648519901836,16.334108974300506,0.0,0.0,251.55168521971456
n,119,2007,619.7532847653761,34.832170392980935,16.839851141517748,0.0,0.0,278.36347677451954
n,119,2008,776.6938443232348,34.82344562791631,16.96637065843126,0.0,0.0,266.935024210453
n,119,2009,783.7156682293218,34.67512462181779,17.03510251598632,0.0,0.0,258.2415865191632
n,119,2010,858.4305036366261,34.74492274233474,17.03510251598632,0.0,0.0,187.87760189559955
n,119,2011,714.7445443009391,34.832170392980935,17.03510251598632,0.0,0.0,268.77114372916674
n,119,2012,672.3506776257043,35.146283319535314,17.06830773336958,0.0,0.0,284.9512971459633
n,119,2013,930.0265090505044,35.067760433953744,17.2339674004638,0.0,0.0,202.35041124759263
n,119,2014,1262.4217527924177,30.537019873816398,15.770294076274684,0.0,0.0,152.28464926188033
n,119,2015,585.712952944974,31.739262561801567,15.103002076274684,0.0,0.0,218.31426275708523
n,119,2016,1166.7136576342943,31.818897427244316,15.977136566334645,0.0,0.0,209.7896558751496
n,119,2017,580.7577271844868,31.419012361782606,15.936452636988877,0.0,0.0,254.9447767795371
n,119,2018,1558.7386548949216,35.16952797547953,44.55437327437996,0.0,0.0,190.02814666261568
n,119,2019,598.0169547960694,35.2386418006973,23.901030929140774,0.0,0.0,230.2299716292192
n,119,2020,1450.766301881565,35.14529964504273,18.94862855677883,0.0,0.0,284.66212798312
n,119,2021,574.6026836336,35.61782693335864,20.094258556778833,0.0,0.0,202.7328008770272
n,119,2022,1619.4237976745042,35.48682715202076,19.91979476254127,0.0,0.0,251.50551313115824
n,120,1990,16.569,16.208,6.483,0.0,0.0,72.871
n,120,1991,16.752,16.208,6.483,0.0,0.0,55.221
n,120,1992,16.935,16.208,6.483,0.0,0.0,69.437
n,120,1993,24.621,16.208,7.587,0.0,0.0,65.124
n,120,1994,32.3,16.208,6.059,0.0,0.0,60.835
n,120,1995,41.44,16.208,7.091,0.0,0.0,70.756
n,120,1996,52.77,16.198721386693954,7.1867928504461425,0.0,0.0,42.20102567437571
n,120,1997,61.109,16.198721386693954,6.684388100769252,0.0,0.0,70.84469974932867
n,120,1998,13.876,16.198721386693954,6.595668214748093,0.0,0.0,57.268705649136926
n,120,1999,67.826,16.198721386693954,5.484039014423029,0.0,0.0,46.87243392103283
n,120,2000,0.0,16.198721386693954,5.278524446409476,0.0,0.0,52.85824131726185
n,120,2001,7.354749999999999,26.898232461637186,7.871802664723277,0.0,0.0,43.623373686052936
n,120,2002,0.0,26.718243037912554,7.814395456498589,0.0,0.0,43.11797886306092
n,120,2003,0.0,26.731574377638367,5.900773168762206,0.0,0.0,45.544580407180185
n,120,2004,0.0,26.73824004750128,5.900470367834811,0.0,0.0,58.40784981459394
n,120,2005,0.0,26.69158035846092,7.829005601245427,0.0,0.0,58.02097148454124
n,120,2006,0.0,26.79823107626744,6.9439540872628935,0.0,0.0,49.35973229956464
n,120,2007,0.0,26.611575982679906,7.138884127896352,0.0,0.0,52.47321594763348
n,120,2008,0.0,26.604910312816997,6.817240400723657,0.0,0.0,45.97551985417202
n,120,2009,0.0,26.491593925147573,6.625636704486198,0.0,0.0,48.09174758569759
n,120,2010,0.0,26.54491928405083,6.6159737544503745,0.0,0.0,33.23425410568884
n,120,2011,0.0,26.611575982679906,6.618938418546014,0.0,0.0,47.69980591676816
n,120,2012,0.0,26.851556435170693,6.740803003262769,0.0,0.0,56.313194699339945
n,120,2013,0.0,26.79156540640453,6.570520356034636,0.0,0.0,32.47292648720377
n,120,2014,0.0,23.330105918993404,6.4400844385424,0.0,0.0,26.24120992503025
n,120,2015,0.0,24.24861235370543,4.671965468039622,0.0,0.0,39.93438956808631
n,120,2016,0.0,24.30945292863059,4.658749685932358,0.0,0.0,37.64333571083209
n,120,2017,0.0,24.00394305991401,6.22472879133122,0.0,0.0,45.783288386992666
n,120,2018,0.0,26.86931521737898,6.226440058914576,0.0,0.0,34.109667232210086
n,120,2019,0.0,26.922117778645934,6.233742599554467,0.0,0.0,42.6710375529495
n,120,2020,0.0,26.850804913568506,2.3440958999648935,0.0,0.0,50.02381640567741
n,120,2021,0.0,27.21181301886424,2.861153854257754,0.0,0.0,42.742991145438765
n,120,2022,0.0,27.11172994636383,2.861153854257754,0.0,0.0,48.724595650899786
n,121,1990,0.0,312.673,44.433,5.0,0.0,528.376
n,121,1991,0.0,312.673,44.433,0.0,0.0,401.187
n,121,1992,0.0,312.673,44.433,0.0,0.0,513.505
n,121,1993,0.0,312.673,53.722,0.0,0.0,556.901
n,121,1994,0.0,312.673,78.206,0.36,0.0,416.062
n,121,1995,0.0,312.673,88.579,9.8,0.0,510.25
n,121,1996,0.0,303.2795845671366,54.54186237990479,0.0,0.0,325.0862402350158
n,121,1997,0.0,303.2795845671366,41.234317832835806,5.7,0.0,555.2653602039849
n,121,1998,0.0,303.2795845671366,78.37271170313414,0.7,0.0,423.5568986672132
n,121,1999,0.0,303.2795845671366,92.8415695063047,15.0,0.0,334.6035686405587
n,121,2000,0.0,303.2795845671366,88.28929829479384,21.6,0.0,461.68020653457296
n,121,2001,0.0,420.11960474473267,77.54662745789045,25.0,0.0,311.7754128236341
n,121,2002,0.0,418.0544747786515,71.74583376803274,0.0,0.0,388.2078980623865
n,121,2003,0.0,418.08727598645186,70.8879336124337,0.0,0.0,344.72126900353913
n,121,2004,0.0,417.99180511684716,99.44601612241608,0.0,0.0,427.4558316251934
